survey,ATLAS-c0,ATLAS-o0,ATLAS-c1,ATLAS-o1,ATLAS-c2,ATLAS-o2,ATLAS-c3,ATLAS-o3,ATLAS-c4,ATLAS-o4,ATLAS-c5,ATLAS-o5,ATLAS-c6,ATLAS-o6,ATLAS-c7,ATLAS-o7,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ATLAS-c0_AV,ATLAS-o0_AV,ATLAS-c1_AV,ATLAS-o1_AV,ATLAS-c2_AV,ATLAS-o2_AV,ATLAS-c3_AV,ATLAS-o3_AV,ATLAS-c4_AV,ATLAS-o4_AV,ATLAS-c5_AV,ATLAS-o5_AV,ATLAS-c6_AV,ATLAS-o6_AV,ATLAS-c7_AV,ATLAS-o7_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
ATLAS,-999,17.0404,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.4002,17.0381,16.9071,16.882,31.4383,0.427225,0.0648234,0.0459138,0.0648234,0.0459138,0.0648234,0.0459138,0.0648234,0.0459138,0.0648234,0.0459138,0.0648234,0.0459138,0.0648234,0.0459138,0.0648234,0.0459138,0.0753987,0.0533733,0.0394582,0.0311623
ATLAS,-999,17.1621,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5917,17.2221,17.0978,17.0585,31.9683,0.917818,0.0685702,0.0485676,0.0685702,0.0485676,0.0685702,0.0485676,0.0685702,0.0485676,0.0685702,0.0485676,0.0685702,0.0485676,0.0685702,0.0485676,0.0685702,0.0485676,0.0797567,0.0564582,0.0417388,0.0329635
ATLAS,-999,17.6644,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.3748,17.7723,17.5433,17.4686,31.324,0.701372,0.0630187,0.0446356,0.0630187,0.0446356,0.0630187,0.0446356,0.0630187,0.0446356,0.0630187,0.0446356,0.0630187,0.0446356,0.0630187,0.0446356,0.0630187,0.0446356,0.0732996,0.0518873,0.0383597,0.0302947
ATLAS,-999,18.0003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.274,17.9952,17.896,17.8721,31.3015,0.925193,0.062541,0.0442972,0.062541,0.0442972,0.062541,0.0442972,0.062541,0.0442972,0.062541,0.0442972,0.062541,0.0442972,0.062541,0.0442972,0.062541,0.0442972,0.0727439,0.051494,0.0380689,0.0300651
ATLAS,-999,17.2833,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.875,17.2918,17.0525,16.9508,31.1397,0.896458,0.0600267,0.0425163,0.0600267,0.0425163,0.0600267,0.0425163,0.0600267,0.0425163,0.0600267,0.0425163,0.0600267,0.0425163,0.0600267,0.0425163,0.0600267,0.0425163,0.0698194,0.0494238,0.0365384,0.0288564
ATLAS,-999,17.6877,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.3935,17.8007,17.5367,17.4277,31.0309,0.707911,0.0683524,0.0484134,0.0683524,0.0484134,0.0683524,0.0484134,0.0683524,0.0484134,0.0683524,0.0484134,0.0683524,0.0484134,0.0683524,0.0484134,0.0683524,0.0484134,0.0795034,0.0562789,0.0416063,0.0328588
ATLAS,-999,17.693,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.1015,17.7303,17.6186,17.6206,32.9859,0.858554,0.0774134,0.0548312,0.0774134,0.0548312,0.0774134,0.0548312,0.0774134,0.0548312,0.0774134,0.0548312,0.0774134,0.0548312,0.0774134,0.0548312,0.0774134,0.0548312,0.0900425,0.0637393,0.0471217,0.0372146
ATLAS,-999,17.3176,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5933,17.3418,17.2617,17.2594,32.5795,0.995089,0.0835928,0.059208,0.0835928,0.059208,0.0835928,0.059208,0.0835928,0.059208,0.0835928,0.059208,0.0835928,0.059208,0.0835928,0.059208,0.0835928,0.059208,0.0972301,0.0688273,0.0508832,0.0401853
ATLAS,-999,17.6776,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.2097,17.759,17.5743,17.5157,32.9178,0.877087,0.0799747,0.0566453,0.0799747,0.0566453,0.0799747,0.0566453,0.0799747,0.0566453,0.0799747,0.0566453,0.0799747,0.0566453,0.0799747,0.0566453,0.0799747,0.0566453,0.0930217,0.0658483,0.0486808,0.0384459
ATLAS,-999,17.7595,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.5489,17.8956,17.6174,17.5224,32.7446,0.863721,0.0840673,0.0595441,0.0840673,0.0595441,0.0840673,0.0595441,0.0840673,0.0595441,0.0840673,0.0595441,0.0840673,0.0595441,0.0840673,0.0595441,0.0840673,0.0595441,0.097782,0.0692179,0.051172,0.0404133
ATLAS,-999,17.6978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.324,17.7728,17.5749,17.4935,32.9464,0.684425,0.0794947,0.0563054,0.0794947,0.0563054,0.0794947,0.0563054,0.0794947,0.0563054,0.0794947,0.0563054,0.0794947,0.0563054,0.0794947,0.0563054,0.0794947,0.0563054,0.0924635,0.0654531,0.0483887,0.0382152
ATLAS,-999,17.5605,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.3849,17.7082,17.3996,17.2702,32.6354,0.983317,0.0840015,0.0594975,0.0840015,0.0594975,0.0840015,0.0594975,0.0840015,0.0594975,0.0840015,0.0594975,0.0840015,0.0594975,0.0840015,0.0594975,0.0840015,0.0594975,0.0977055,0.0691638,0.051132,0.0403817
ATLAS,-999,17.5412,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.867,17.5727,17.4746,17.4598,32.721,0.95193,0.0843468,0.059742,0.0843468,0.059742,0.0843468,0.059742,0.0843468,0.059742,0.0843468,0.059742,0.0843468,0.059742,0.0843468,0.059742,0.0843468,0.059742,0.0981071,0.0694481,0.0513421,0.0405477
ATLAS,-999,17.1865,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5616,17.2317,17.1217,17.0974,32.94,0.746498,0.0816926,0.0578621,0.0816926,0.0578621,0.0816926,0.0578621,0.0816926,0.0578621,0.0816926,0.0578621,0.0816926,0.0578621,0.0816926,0.0578621,0.0816926,0.0578621,0.0950199,0.0672627,0.0497265,0.0392718
ATLAS,-999,17.6623,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.9941,17.7057,17.599,17.5757,32.8851,0.96465,0.0806249,0.0571059,0.0806249,0.0571059,0.0806249,0.0571059,0.0806249,0.0571059,0.0806249,0.0571059,0.0806249,0.0571059,0.0806249,0.0571059,0.0806249,0.0571059,0.093778,0.0663836,0.0490766,0.0387585
ATLAS,-999,17.8112,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.2792,17.8727,17.7136,17.6712,32.5571,0.819095,0.0768454,0.0544289,0.0768454,0.0544289,0.0768454,0.0544289,0.0768454,0.0544289,0.0768454,0.0544289,0.0768454,0.0544289,0.0768454,0.0544289,0.0768454,0.0544289,0.0893819,0.0632717,0.046776,0.0369416
ATLAS,-999,17.089,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.6582,17.1756,16.9737,16.9058,31.8509,0.328609,0.0797058,0.0564549,0.0797058,0.0564549,0.0797058,0.0564549,0.0797058,0.0564549,0.0797058,0.0564549,0.0797058,0.0564549,0.0797058,0.0564549,0.0797058,0.0564549,0.0927089,0.0656268,0.0485171,0.0383167
ATLAS,-999,17.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.666,17.3847,17.2813,17.2632,32.6044,0.770573,0.0764552,0.0541525,0.0764552,0.0541525,0.0764552,0.0541525,0.0764552,0.0541525,0.0764552,0.0541525,0.0764552,0.0541525,0.0764552,0.0541525,0.0764552,0.0541525,0.088928,0.0629504,0.0465385,0.036754
ATLAS,-999,17.5159,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.0165,17.5865,17.4053,17.3544,32.4361,0.430644,0.0721956,0.0511354,0.0721956,0.0511354,0.0721956,0.0511354,0.0721956,0.0511354,0.0721956,0.0511354,0.0721956,0.0511354,0.0721956,0.0511354,0.0721956,0.0511354,0.0839735,0.0594432,0.0439456,0.0347063
ATLAS,-999,16.9238,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8055,17.0689,16.7857,16.6838,32.5981,0.785743,0.0763564,0.0540825,0.0763564,0.0540825,0.0763564,0.0540825,0.0763564,0.0540825,0.0763564,0.0540825,0.0763564,0.0540825,0.0763564,0.0540825,0.0763564,0.0540825,0.0888131,0.062869,0.0464783,0.0367065
ATLAS,-999,17.7543,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.5719,17.8704,17.5742,17.4664,32.4717,0.432744,0.0743845,0.0526858,0.0743845,0.0526858,0.0743845,0.0526858,0.0743845,0.0526858,0.0743845,0.0526858,0.0743845,0.0526858,0.0743845,0.0526858,0.0743845,0.0526858,0.0865195,0.0612455,0.045278,0.0357586
ATLAS,-999,17.1457,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.7986,17.2338,17.0174,16.9286,32.3621,0.474331,0.0694511,0.0491916,0.0694511,0.0491916,0.0694511,0.0491916,0.0694511,0.0491916,0.0694511,0.0491916,0.0694511,0.0491916,0.0694511,0.0491916,0.0694511,0.0491916,0.0807813,0.0571835,0.0422751,0.033387
ATLAS,-999,17.3325,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.6786,17.3599,17.2591,17.2426,32.3274,0.437584,0.069862,0.0494826,0.069862,0.0494826,0.069862,0.0494826,0.069862,0.0494826,0.069862,0.0494826,0.069862,0.0494826,0.069862,0.0494826,0.069862,0.0494826,0.0812593,0.0575219,0.0425252,0.0335845
ATLAS,-999,17.0547,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.4839,17.0997,16.9574,16.9507,32.2673,0.429833,0.0719338,0.05095,0.0719338,0.05095,0.0719338,0.05095,0.0719338,0.05095,0.0719338,0.05095,0.0719338,0.05095,0.0719338,0.05095,0.0719338,0.05095,0.083669,0.0592277,0.0437863,0.0345805
ATLAS,-999,17.4084,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8245,17.4598,17.3298,17.2863,32.2851,0.680167,0.0746844,0.0528983,0.0746844,0.0528983,0.0746844,0.0528983,0.0746844,0.0528983,0.0746844,0.0528983,0.0746844,0.0528983,0.0746844,0.0528983,0.0746844,0.0528983,0.0868684,0.0614924,0.0454606,0.0359028
ATLAS,-999,17.1736,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.844,17.268,17.0309,16.9679,32.3523,0.317498,0.0675014,0.0478106,0.0675014,0.0478106,0.0675014,0.0478106,0.0675014,0.0478106,0.0675014,0.0478106,0.0675014,0.0478106,0.0675014,0.0478106,0.0675014,0.0478106,0.0785135,0.0555782,0.0410883,0.0324497
ATLAS,-999,17.4987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8418,17.5222,17.4107,17.4216,31.3104,0.0317647,0.0642731,0.045524,0.0642731,0.045524,0.0642731,0.045524,0.0642731,0.045524,0.0642731,0.045524,0.0642731,0.045524,0.0642731,0.045524,0.0642731,0.045524,0.0747585,0.0529201,0.0391232,0.0308977
ATLAS,-999,17.4715,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.1578,17.5721,17.3284,17.2443,32.0779,0.602832,0.0738556,0.0523112,0.0738556,0.0523112,0.0738556,0.0523112,0.0738556,0.0523112,0.0738556,0.0523112,0.0738556,0.0523112,0.0738556,0.0523112,0.0738556,0.0523112,0.0859044,0.06081,0.0449561,0.0355043
ATLAS,-999,17.608,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8636,17.6337,17.5513,17.5729,32.4025,0.0242583,0.0676347,0.047905,0.0676347,0.047905,0.0676347,0.047905,0.0676347,0.047905,0.0676347,0.047905,0.0676347,0.047905,0.0676347,0.047905,0.0676347,0.047905,0.0786686,0.055688,0.0411694,0.0325138
ATLAS,-999,17.8779,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.4472,17.8991,17.6753,17.6155,31.5261,0.0408546,0.0755042,0.0534789,0.0755042,0.0534789,0.0755042,0.0534789,0.0755042,0.0534789,0.0755042,0.0534789,0.0755042,0.0534789,0.0755042,0.0534789,0.0755042,0.0534789,0.0878219,0.0621674,0.0459596,0.0362968
ATLAS,-999,17.5414,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.7783,17.5464,17.4768,17.4507,31.7004,0.435752,0.0762723,0.054023,0.0762723,0.054023,0.0762723,0.054023,0.0762723,0.054023,0.0762723,0.054023,0.0762723,0.054023,0.0762723,0.054023,0.0762723,0.054023,0.0887154,0.0627999,0.0464272,0.0366661
ATLAS,-999,17.33,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.088,17.4418,17.1738,17.0618,31.8385,0.713679,0.0717971,0.0508532,0.0717971,0.0508532,0.0717971,0.0508532,0.0717971,0.0508532,0.0717971,0.0508532,0.0717971,0.0508532,0.0717971,0.0508532,0.0717971,0.0508532,0.08351,0.0591151,0.0437031,0.0345147
ATLAS,-999,17.0377,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5377,17.095,16.9275,16.8805,31.7077,0.634763,0.0725233,0.0513675,0.0725233,0.0513675,0.0725233,0.0513675,0.0725233,0.0513675,0.0725233,0.0513675,0.0725233,0.0513675,0.0725233,0.0513675,0.0725233,0.0513675,0.0843547,0.059713,0.0441451,0.0348638
ATLAS,-999,17.101,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5131,17.1628,17.0269,16.9885,32.5477,0.760088,0.0777527,0.0550715,0.0777527,0.0550715,0.0777527,0.0550715,0.0777527,0.0550715,0.0777527,0.0550715,0.0777527,0.0550715,0.0777527,0.0550715,0.0777527,0.0550715,0.0904372,0.0640187,0.0473283,0.0373777
ATLAS,-999,17.2279,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.6976,17.2733,17.1401,17.0895,32.1978,0.117482,0.0727878,0.0515549,0.0727878,0.0515549,0.0727878,0.0515549,0.0727878,0.0515549,0.0727878,0.0515549,0.0727878,0.0515549,0.0727878,0.0515549,0.0727878,0.0515549,0.0846624,0.0599308,0.0443061,0.034991
ATLAS,-999,17.8887,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.4216,17.9924,17.8111,17.7829,31.9058,0.115293,0.0707371,0.0501025,0.0707371,0.0501025,0.0707371,0.0501025,0.0707371,0.0501025,0.0707371,0.0501025,0.0707371,0.0501025,0.0707371,0.0501025,0.0707371,0.0501025,0.0822772,0.0582424,0.0430579,0.0340052
ATLAS,-999,17.5152,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.828,17.5086,17.3863,17.3577,32.3214,0.0291192,0.0719243,0.0509433,0.0719243,0.0509433,0.0719243,0.0509433,0.0719243,0.0509433,0.0719243,0.0509433,0.0719243,0.0509433,0.0719243,0.0509433,0.0719243,0.0509433,0.083658,0.0592199,0.0437805,0.0345759
ATLAS,-999,17.4216,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8011,17.4526,17.3561,17.3306,31.9611,0.222431,0.0751753,0.053246,0.0751753,0.053246,0.0751753,0.053246,0.0751753,0.053246,0.0751753,0.053246,0.0751753,0.053246,0.0751753,0.053246,0.0751753,0.053246,0.0874393,0.0618966,0.0457594,0.0361387
ATLAS,-999,17.6427,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.2098,17.7405,17.5359,17.4771,32.5359,0.940445,0.0785199,0.0556149,0.0785199,0.0556149,0.0785199,0.0556149,0.0785199,0.0556149,0.0785199,0.0556149,0.0785199,0.0556149,0.0785199,0.0556149,0.0785199,0.0556149,0.0913295,0.0646504,0.0477952,0.0377465
ATLAS,-999,17.524,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8482,17.5639,17.4432,17.4023,31.9495,0.357137,0.076428,0.0541332,0.076428,0.0541332,0.076428,0.0541332,0.076428,0.0541332,0.076428,0.0541332,0.076428,0.0541332,0.076428,0.0541332,0.076428,0.0541332,0.0888964,0.062928,0.0465219,0.0367409
ATLAS,-999,17.8857,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.2286,17.901,17.8071,17.7709,31.9444,0.379898,0.0753238,0.0533512,0.0753238,0.0533512,0.0753238,0.0533512,0.0753238,0.0533512,0.0753238,0.0533512,0.0753238,0.0533512,0.0753238,0.0533512,0.0753238,0.0533512,0.0876121,0.0620189,0.0458498,0.0362101
ATLAS,-999,17.6466,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.2373,17.7207,17.5279,17.4498,32.4982,0.839256,0.0777189,0.0550475,0.0777189,0.0550475,0.0777189,0.0550475,0.0777189,0.0550475,0.0777189,0.0550475,0.0777189,0.0550475,0.0777189,0.0550475,0.0777189,0.0550475,0.0903979,0.0639909,0.0473077,0.0373615
ATLAS,-999,17.7932,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.549,17.9039,17.6501,17.5357,32.5045,0.829479,0.0778578,0.055146,0.0778578,0.055146,0.0778578,0.055146,0.0778578,0.055146,0.0778578,0.055146,0.0778578,0.055146,0.0778578,0.055146,0.0778578,0.055146,0.0905595,0.0641053,0.0473922,0.0374283
ATLAS,-999,17.7649,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.1778,17.7965,17.6673,17.6473,32.5737,0.936175,0.0808432,0.0572605,0.0808432,0.0572605,0.0808432,0.0572605,0.0808432,0.0572605,0.0808432,0.0572605,0.0808432,0.0572605,0.0808432,0.0572605,0.0808432,0.0572605,0.0940319,0.0665633,0.0492095,0.0388634
ATLAS,-999,17.7623,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.2041,17.8182,17.6663,17.6212,31.9568,0.707698,0.0738036,0.0522744,0.0738036,0.0522744,0.0738036,0.0522744,0.0738036,0.0522744,0.0738036,0.0522744,0.0738036,0.0522744,0.0738036,0.0522744,0.0738036,0.0522744,0.0858439,0.0607672,0.0449245,0.0354793
ATLAS,-999,17.7834,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.464,17.8784,17.6364,17.5307,32.7939,0.74098,0.0796671,0.0564275,0.0796671,0.0564275,0.0796671,0.0564275,0.0796671,0.0564275,0.0796671,0.0564275,0.0796671,0.0564275,0.0796671,0.0564275,0.0796671,0.0564275,0.0926639,0.065595,0.0484936,0.0382981
ATLAS,-999,17.5929,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.969,17.6389,17.504,17.4764,32.8101,0.763353,0.0810248,0.0573891,0.0810248,0.0573891,0.0810248,0.0573891,0.0810248,0.0573891,0.0810248,0.0573891,0.0810248,0.0573891,0.0810248,0.0573891,0.0810248,0.0573891,0.0942431,0.0667129,0.04932,0.0389507
ATLAS,-999,17.0002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5339,17.0633,16.8892,16.8382,32.8889,0.729248,0.0795342,0.0563333,0.0795342,0.0563333,0.0795342,0.0563333,0.0795342,0.0563333,0.0795342,0.0563333,0.0795342,0.0563333,0.0795342,0.0563333,0.0795342,0.0563333,0.0925093,0.0654855,0.0484127,0.0382342
ATLAS,-999,17.1351,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5611,17.2035,17.055,17.0353,32.7587,0.75919,0.08004,0.0566916,0.08004,0.0566916,0.08004,0.0566916,0.08004,0.0566916,0.08004,0.0566916,0.08004,0.0566916,0.08004,0.0566916,0.08004,0.0566916,0.0930977,0.0659021,0.0487206,0.0384773
ATLAS,-999,17.6287,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.2422,17.7,17.5023,17.4547,31.8069,0.614322,0.0742311,0.0525772,0.0742311,0.0525772,0.0742311,0.0525772,0.0742311,0.0525772,0.0742311,0.0525772,0.0742311,0.0525772,0.0742311,0.0525772,0.0742311,0.0525772,0.0863411,0.0611192,0.0451847,0.0356848
ATLAS,-999,17.3869,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8506,17.4315,17.2923,17.25,31.8353,0.62747,0.0737977,0.0522702,0.0737977,0.0522702,0.0737977,0.0522702,0.0737977,0.0522702,0.0737977,0.0522702,0.0737977,0.0522702,0.0737977,0.0522702,0.0737977,0.0522702,0.085837,0.0607623,0.0449208,0.0354765
ATLAS,-999,17.6586,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.2204,17.7358,17.5451,17.4738,31.6332,0.507348,0.0721707,0.0511178,0.0721707,0.0511178,0.0721707,0.0511178,0.0721707,0.0511178,0.0721707,0.0511178,0.0721707,0.0511178,0.0721707,0.0511178,0.0721707,0.0511178,0.0839446,0.0594227,0.0439305,0.0346944
ATLAS,-999,17.685,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.1508,17.7273,17.5765,17.5367,32.2304,0.377614,0.0724549,0.0513191,0.0724549,0.0513191,0.0724549,0.0513191,0.0724549,0.0513191,0.0724549,0.0513191,0.0724549,0.0513191,0.0724549,0.0513191,0.0724549,0.0513191,0.0842751,0.0596567,0.0441035,0.034831
ATLAS,-999,17.0662,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.481,17.1257,16.98,16.9597,31.4668,0.201685,0.0667144,0.0472532,0.0667144,0.0472532,0.0667144,0.0472532,0.0667144,0.0472532,0.0667144,0.0472532,0.0667144,0.0472532,0.0667144,0.0472532,0.0667144,0.0472532,0.0775981,0.0549302,0.0406092,0.0320713
ATLAS,-999,17.4406,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.7207,17.4754,17.3777,17.3662,32.4537,0.657895,0.0754104,0.0534125,0.0754104,0.0534125,0.0754104,0.0534125,0.0754104,0.0534125,0.0754104,0.0534125,0.0754104,0.0534125,0.0754104,0.0534125,0.0754104,0.0534125,0.0877128,0.0620902,0.0459025,0.0362518
ATLAS,-999,17.1241,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8871,17.2451,16.9785,16.8827,32.5167,0.616674,0.0744709,0.0527471,0.0744709,0.0527471,0.0744709,0.0527471,0.0744709,0.0527471,0.0744709,0.0527471,0.0744709,0.0527471,0.0744709,0.0527471,0.0744709,0.0527471,0.0866201,0.0613166,0.0453306,0.0358001
ATLAS,-999,17.8112,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.5419,17.9173,17.6744,17.5784,32.552,0.593555,0.076349,0.0540773,0.076349,0.0540773,0.076349,0.0540773,0.076349,0.0540773,0.076349,0.0540773,0.076349,0.0540773,0.076349,0.0540773,0.076349,0.0540773,0.0888046,0.062863,0.0464739,0.036703
ATLAS,-999,17.6878,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.2939,17.7812,17.5456,17.4416,32.6453,0.563103,0.0786322,0.0556945,0.0786322,0.0556945,0.0786322,0.0556945,0.0786322,0.0556945,0.0786322,0.0556945,0.0786322,0.0556945,0.0786322,0.0556945,0.0786322,0.0556945,0.0914602,0.0647429,0.0478636,0.0378006
ATLAS,-999,17.4957,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.9125,17.5471,17.4053,17.3759,32.5864,0.679721,0.0764274,0.0541328,0.0764274,0.0541328,0.0764274,0.0541328,0.0764274,0.0541328,0.0764274,0.0541328,0.0764274,0.0541328,0.0764274,0.0541328,0.0764274,0.0541328,0.0888958,0.0629276,0.0465216,0.0367407
ATLAS,-999,17.6432,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.1763,17.7102,17.5094,17.4244,32.6021,0.6426,0.0771709,0.0546594,0.0771709,0.0546594,0.0771709,0.0546594,0.0771709,0.0546594,0.0771709,0.0546594,0.0771709,0.0546594,0.0771709,0.0546594,0.0771709,0.0546594,0.0897605,0.0635397,0.0469741,0.0370981
ATLAS,-999,17.1131,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.6469,17.147,16.9584,16.8892,32.6878,0.64099,0.0762108,0.0539794,0.0762108,0.0539794,0.0762108,0.0539794,0.0762108,0.0539794,0.0762108,0.0539794,0.0762108,0.0539794,0.0762108,0.0539794,0.0762108,0.0539794,0.0886438,0.0627492,0.0463897,0.0366365
ATLAS,-999,17.553,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.1577,17.6168,17.3917,17.3131,32.5985,0.620316,0.077974,0.0552283,0.077974,0.0552283,0.077974,0.0552283,0.077974,0.0552283,0.077974,0.0552283,0.077974,0.0552283,0.077974,0.0552283,0.077974,0.0552283,0.0906946,0.064201,0.047463,0.0374841
ATLAS,-999,17.326,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8908,17.3991,17.2147,17.1719,32.6295,0.65868,0.076499,0.0541836,0.076499,0.0541836,0.076499,0.0541836,0.076499,0.0541836,0.076499,0.0541836,0.076499,0.0541836,0.076499,0.0541836,0.076499,0.0541836,0.088979,0.0629865,0.0465652,0.0367751
ATLAS,-999,17.0943,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.418,17.0522,16.9181,16.8863,32.1985,0.579263,0.0755334,0.0534996,0.0755334,0.0534996,0.0755334,0.0534996,0.0755334,0.0534996,0.0755334,0.0534996,0.0755334,0.0534996,0.0755334,0.0534996,0.0755334,0.0534996,0.0878558,0.0621914,0.0459774,0.0363109
ATLAS,-999,17.0475,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.62,17.1313,16.9235,16.8707,32.8821,0.187929,0.0815138,0.0577354,0.0815138,0.0577354,0.0815138,0.0577354,0.0815138,0.0577354,0.0815138,0.0577354,0.0815138,0.0577354,0.0815138,0.0577354,0.0815138,0.0577354,0.0948119,0.0671155,0.0496176,0.0391858
ATLAS,-999,16.9879,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.4722,17.0692,16.8866,16.8205,31.5323,0.182899,0.0729627,0.0516788,0.0729627,0.0516788,0.0729627,0.0516788,0.0729627,0.0516788,0.0729627,0.0516788,0.0729627,0.0516788,0.0729627,0.0516788,0.0729627,0.0516788,0.0848658,0.0600748,0.0444126,0.0350751
